H, DEN
508000.0,4.579453586555029e-13
508250.0,4.561205762718858e-13
508500.0,4.5430371929376257e-13
508750.0,4.524947518114832e-13
509000.0,4.506936379153981e-13
509250.0,4.48900341695857e-13
509500.0,4.4711482724321023e-13
509750.0,4.4533705864780784e-13
510000.0,4.43567e-13
510250.0,4.4180461556323937e-13
510500.0,4.4004987029339003e-13
510750.0,4.3830272931941873e-13
511000.0,4.365631577702922e-13
511250.0,4.34831120774977e-13
511500.0,4.3310658346244016e-13
511750.0,4.313895109616481e-13
512000.0,4.2967986840156775e-13
512250.0,4.2797762091116576e-13
512500.0,4.2628273361940887e-13
512750.0,4.2459517165526376e-13
513000.0,4.2291490014769724e-13
513250.0,4.2124188422567593e-13
513500.0,4.1957608901816675e-13
513750.0,4.179174796541361e-13
514000.0,4.1626602126255114e-13
514250.0,4.146216789723782e-13
514500.0,4.129844179125843e-13
514750.0,4.113542032121359e-13
515000.0,4.09731e-13
515250.0,4.08114774074279e-13
515500.0,4.0650549390962034e-13
515750.0,4.0490312864980663e-13
516000.0,4.033076474386211e-13
516250.0,4.0171901941984653e-13
516500.0,4.001372137372662e-13
516750.0,3.9856219953466287e-13
517000.0,3.9699394595581964e-13
517250.0,3.954324221445195e-13
517500.0,3.938775972445455e-13
517750.0,3.9232944039968056e-13
518000.0,3.9078792075370766e-13
518250.0,3.8925300745040987e-13
518500.0,3.877246696335702e-13
518750.0,3.862028764469716e-13
519000.0,3.846875970343971e-13
519250.0,3.831788005396297e-13
519500.0,3.816764561064524e-13
519750.0,3.8018053287864815e-13
520000.0,3.78691e-13
520250.0,3.772078267646439e-13
520500.0,3.757309830681283e-13
520750.0,3.742604389563542e-13
521000.0,3.727961644752232e-13
521250.0,3.7133812967063624e-13
521500.0,3.6988630458849484e-13
521750.0,3.684406592747001e-13
522000.0,3.670011637751533e-13
522250.0,3.6556778813575586e-13
522500.0,3.6414050240240895e-13
522750.0,3.6271927662101387e-13
523000.0,3.613040808374718e-13
523250.0,3.598948850976842e-13
523500.0,3.584916594475522e-13
523750.0,3.570943739329771e-13
524000.0,3.557029985998602e-13
524250.0,3.5431750349410276e-13
524500.0,3.5293785866160603e-13
524750.0,3.515640341482713e-13
525000.0,3.50196e-13
525250.0,3.4883372699214477e-13
525500.0,3.4747718881786617e-13
525750.0,3.461263598997759e-13
526000.0,3.447812146604859e-13
526250.0,3.434417275226081e-13
526500.0,3.4210787290875436e-13
526750.0,3.4077962524153666e-13
527000.0,3.394569589435668e-13
527250.0,3.3813984843745676e-13
527500.0,3.3682826814581853e-13
527750.0,3.355221924912639e-13
528000.0,3.342215958964047e-13
528250.0,3.32926452783853e-13
528500.0,3.3163673757622075e-13
528750.0,3.3035242469611966e-13
529000.0,3.2907348856616177e-13
529250.0,3.2779990360895894e-13
529500.0,3.265316442471231e-13
529750.0,3.2526868490326613e-13
530000.0,3.24011e-13
530250.0,3.227585640167764e-13
530500.0,3.2151135166040663e-13
530750.0,3.202693376945417e-13
531000.0,3.1903249688283295e-13
531250.0,3.1780080398893106e-13
531500.0,3.1657423377648747e-13
531750.0,3.1535276100915315e-13
532000.0,3.141363604505792e-13
532250.0,3.1292500686441673e-13
532500.0,3.117186750143168e-13
532750.0,3.1051733966393054e-13
533000.0,3.093209755769091e-13
533250.0,3.0812955751690346e-13
533500.0,3.0694306024756473e-13
533750.0,3.0576145853254405e-13
534000.0,3.045847271354926e-13
534250.0,3.0341284082006134e-13
534500.0,3.022457743499014e-13
534750.0,3.010835024886639e-13
535000.0,2.99926e-13
535250.0,2.987732423157494e-13
535500.0,2.9762520754050715e-13
535750.0,2.964818744470569e-13
536000.0,2.953432218081824e-13
536250.0,2.9420922839666736e-13
536500.0,2.930798729852956e-13
536750.0,2.9195513434685063e-13
537000.0,2.908349912541163e-13
537250.0,2.8971942247987615e-13
537500.0,2.886084067969141e-13
537750.0,2.8750192297801373e-13
538000.0,2.863999497959588e-13
538250.0,2.8530246602353305e-13
538500.0,2.842094504335202e-13
538750.0,2.831208817987037e-13
539000.0,2.8203673889186766e-13
539250.0,2.8095700048579547e-13
539500.0,2.7988164535327106e-13
539750.0,2.7881065226707797e-13
540000.0,2.77744e-13
540250.0,2.766816675952259e-13
540500.0,2.756236351775647e-13
540750.0,2.7456988314223037e-13
541000.0,2.735203918844372e-13
541250.0,2.7247514179939895e-13
541500.0,2.7143411328233003e-13
541750.0,2.703972867284442e-13
542000.0,2.6936464253295557e-13
542250.0,2.683361610910784e-13
542500.0,2.673118227980265e-13
542750.0,2.662916080490142e-13
543000.0,2.6527549723925536e-13
543250.0,2.6426347076396417e-13
543500.0,2.632555090183546e-13
543750.0,2.6225159239764076e-13
544000.0,2.612517012970368e-13
544250.0,2.602558161117566e-13
544500.0,2.592639172370144e-13
544750.0,2.5827598506802417e-13
545000.0,2.57292e-13
545250.0,2.563119428033469e-13
545500.0,2.5533579574923404e-13
545750.0,2.5436354148402127e-13
546000.0,2.533951626540688e-13
546250.0,2.524306419057364e-13
546500.0,2.514699618853845e-13
546750.0,2.505131052393727e-13
547000.0,2.495600546140613e-13
547250.0,2.486107926558103e-13
547500.0,2.476653020109796e-13
547750.0,2.4672356532592935e-13
548000.0,2.457855652470195e-13
548250.0,2.4485128442061014e-13
548500.0,2.439207054930613e-13
548750.0,2.429938111107329e-13
549000.0,2.420705839199851e-13
549250.0,2.4115100656717783e-13
549500.0,2.4023506169867123e-13
549750.0,2.3932273196082527e-13
550000.0,2.38414e-13
550250.0,2.375088488163863e-13
550500.0,2.366072628254992e-13
550750.0,2.3570922679668427e-13
551000.0,2.3481472549928765e-13
551250.0,2.3392374370265493e-13
551500.0,2.330362661761321e-13
551750.0,2.321522776890648e-13
552000.0,2.3127176301079896e-13
552250.0,2.303947069106804e-13
552500.0,2.295210941580549e-13
552750.0,2.286509095222683e-13
553000.0,2.277841377726664e-13
553250.0,2.2692076367859507e-13
553500.0,2.2606077200940013e-13
553750.0,2.252041475344273e-13
554000.0,2.2435087502302257e-13
554250.0,2.2350093924453158e-13
554500.0,2.226543249683003e-13
554750.0,2.218110169636745e-13
555000.0,2.2097099999999996e-13
555250.0,2.2013425930610768e-13
555500.0,2.1930078194876918e-13
555750.0,2.1847055545424114e-13
556000.0,2.1764356734878036e-13
556250.0,2.1681980515864337e-13
556500.0,2.15999256410087e-13
556750.0,2.151819086293678e-13
557000.0,2.1436774934274251e-13
557250.0,2.1355676607646795e-13
557500.0,2.1274894635680058e-13
557750.0,2.1194427770999724e-13
558000.0,2.1114274766231455e-13
558250.0,2.1034434374000923e-13
558500.0,2.0954905346933797e-13
558750.0,2.0875686437655743e-13
559000.0,2.079677639879244e-13
559250.0,2.0718173982969538e-13
559500.0,2.0639877942812722e-13
559750.0,2.0561887030947652e-13
560000.0,2.0484200000000003e-13
560250.0,2.040681562091828e-13
560500.0,2.0329732737942393e-13
560750.0,2.0252950213635073e-13
561000.0,2.0176466910559074e-13
561250.0,2.0100281691277124e-13
561500.0,2.0024393418351984e-13
561750.0,1.9948800954346379e-13
562000.0,1.9873503161823066e-13
562250.0,1.9798498903344784e-13
562500.0,1.972378704147427e-13
562750.0,1.964936643877427e-13
563000.0,1.9575235957807526e-13
563250.0,1.9501394461136785e-13
563500.0,1.9427840811324788e-13
563750.0,1.935457387093427e-13
564000.0,1.9281592502527993e-13
564250.0,1.9208895568668677e-13
564500.0,1.913648193191908e-13
564750.0,1.906435045484194e-13
565000.0,1.8992500000000002e-13
565250.0,1.8920929473216101e-13
565500.0,1.8849637953353509e-13
565750.0,1.8778624562535578e-13
566000.0,1.8707888422885672e-13
566250.0,1.8637428656527144e-13
566500.0,1.8567244385583366e-13
566750.0,1.8497334732177687e-13
567000.0,1.842769881843347e-13
567250.0,1.8358335766474075e-13
567500.0,1.8289244698422862e-13
567750.0,1.8220424736403196e-13
568000.0,1.8151875002538429e-13
568250.0,1.8083594618951928e-13
568500.0,1.8015582707767047e-13
568750.0,1.7947838391107147e-13
569000.0,1.7880360791095594e-13
569250.0,1.781314902985574e-13
569500.0,1.7746202229510952e-13
569750.0,1.7679519512184584e-13
570000.0,1.76131e-13
570250.0,1.7546942848717302e-13
570500.0,1.7481047348643564e-13
570750.0,1.7415412823722598e-13
571000.0,1.7350038597898233e-13
571250.0,1.7284923995114275e-13
571500.0,1.722006833931455e-13
571750.0,1.7155470954442865e-13
572000.0,1.7091131164443047e-13
572250.0,1.7027048293258908e-13
572500.0,1.696322166483427e-13
572750.0,1.6899650603112943e-13
573000.0,1.6836334432038744e-13
573250.0,1.6773272475555502e-13
573500.0,1.6710464057607022e-13
573750.0,1.6647908502137123e-13
574000.0,1.658560513308963e-13
574250.0,1.6523553274408353e-13
574500.0,1.646175225003711e-13
574750.0,1.640020138391972e-13
575000.0,1.63389e-13
575250.0,1.6277847431914692e-13
575500.0,1.621704305207224e-13
575750.0,1.6156486242574017e-13
576000.0,1.6096176385521395e-13
576250.0,1.6036112863015742e-13
576500.0,1.5976295057158438e-13
576750.0,1.591672235005084e-13
577000.0,1.5857394123794334e-13
577250.0,1.5798309760490282e-13
577500.0,1.5739468642240058e-13
577750.0,1.5680870151145032e-13
578000.0,1.5622513669306573e-13
578250.0,1.556439857882606e-13
578500.0,1.550652426180486e-13
578750.0,1.544889010034434e-13
579000.0,1.5391495476545877e-13
579250.0,1.5334339772510837e-13
579500.0,1.52774223703406e-13
579750.0,1.5220742652136528e-13
580000.0,1.51643e-13
580250.0,1.510809388612393e-13
580500.0,1.5052124143067476e-13
580750.0,1.4996390693481324e-13
581000.0,1.4940893460016179e-13
581250.0,1.4885632365322734e-13
581500.0,1.4830607332051696e-13
581750.0,1.477581828285375e-13
582000.0,1.4721265140379603e-13
582250.0,1.466694782727995e-13
582500.0,1.4612866266205492e-13
582750.0,1.4559020379806923e-13
583000.0,1.450541009073494e-13
583250.0,1.4452035321640242e-13
583500.0,1.4398895995173533e-13
583750.0,1.4345992033985498e-13
584000.0,1.4293323360726848e-13
584250.0,1.4240889898048275e-13
584500.0,1.4188691568600477e-13
584750.0,1.4136728295034152e-13
585000.0,1.4085000000000003e-13
585250.0,1.403350641108957e-13
585500.0,1.398224647565785e-13
585750.0,1.3931218946000675e-13
586000.0,1.388042257441388e-13
586250.0,1.3829856113193296e-13
586500.0,1.3779518314634775e-13
586750.0,1.372940793103414e-13
587000.0,1.367952371468724e-13
587250.0,1.3629864417889904e-13
587500.0,1.3580428792937968e-13
587750.0,1.3531215592127276e-13
588000.0,1.3482223567753663e-13
588250.0,1.343345147211296e-13
588500.0,1.3384898057501017e-13
588750.0,1.3336562076213657e-13
589000.0,1.3288442280546723e-13
589250.0,1.3240537422796056e-13
589500.0,1.3192846255257486e-13
589750.0,1.3145367530226856e-13
590000.0,1.3098100000000004e-13
590250.0,1.3051043269517777e-13
590500.0,1.3004200354301117e-13
590750.0,1.2957575122515976e-13
591000.0,1.291117144232831e-13
591250.0,1.2864993181904066e-13
591500.0,1.2819044209409206e-13
591750.0,1.2773328393009677e-13
592000.0,1.2727849600871438e-13
592250.0,1.2682611701160437e-13
592500.0,1.263761856204263e-13
592750.0,1.259287405168397e-13
593000.0,1.254838203825041e-13
593250.0,1.2504146389907905e-13
593500.0,1.246017097482241e-13
593750.0,1.2416459661159874e-13
594000.0,1.2373016317086255e-13
594250.0,1.2329844810767504e-13
594500.0,1.2286949010369574e-13
594750.0,1.2244332784058422e-13
595000.0,1.2202e-13
595250.0,1.2159951423339325e-13
595500.0,1.211817540713768e-13
595750.0,1.2076657201435417e-13
596000.0,1.2035382056272882e-13
596250.0,1.1994335221690428e-13
596500.0,1.1953501947728398e-13
596750.0,1.1912867484427142e-13
597000.0,1.187241708182701e-13
597250.0,1.183213598996835e-13
597500.0,1.1792009458891515e-13
597750.0,1.1752022738636845e-13
598000.0,1.1712161079244694e-13
598250.0,1.1672409730755412e-13
598500.0,1.1632753943209344e-13
598750.0,1.1593178966646838e-13
599000.0,1.1553670051108253e-13
599250.0,1.1514212446633925e-13
599500.0,1.1474791403264208e-13
599750.0,1.143539217103945e-13
600000.0,1.1396e-13
600250.0,1.1356604337124923e-13
600500.0,1.1317211417148156e-13
600750.0,1.1277831671742345e-13
601000.0,1.1238475532580152e-13
601250.0,1.1199153431334216e-13
601500.0,1.11598757996772e-13
601750.0,1.1120653069281748e-13
602000.0,1.1081495671820516e-13
602250.0,1.1042414038966154e-13
602500.0,1.1003418602391315e-13
602750.0,1.0964519793768649e-13
603000.0,1.0925728044770806e-13
603250.0,1.0887053787070442e-13
603500.0,1.0848507452340208e-13
603750.0,1.0810099472252753e-13
604000.0,1.077184027848073e-13
604250.0,1.0733740302696793e-13
604500.0,1.069580997657359e-13
604750.0,1.0658059731783775e-13
605000.0,1.06205e-13
605250.0,1.0583138687285978e-13
605500.0,1.0545973597269695e-13
605750.0,1.050900000797019e-13
606000.0,1.0472213197406508e-13
606250.0,1.0435608443597697e-13
606500.0,1.03991810245628e-13
606750.0,1.0362926218320856e-13
607000.0,1.0326839302890918e-13
607250.0,1.0290915556292027e-13
607500.0,1.0255150256543224e-13
607750.0,1.0219538681663558e-13
608000.0,1.0184076109672073e-13
608250.0,1.0148757818587811e-13
608500.0,1.011357908642982e-13
608750.0,1.0078535191217139e-13
609000.0,1.0043621410968818e-13
609250.0,1.0008833023703899e-13
609500.0,9.974165307441426e-14
609750.0,9.939613540200444e-14
610000.0,9.905173000000002e-14
610250.0,9.870839877606154e-14
610500.0,9.836614014773061e-14
610750.0,9.802496166001888e-14
611000.0,9.768487085793807e-14
611250.0,9.734587528649986e-14
611500.0,9.7007982490716e-14
611750.0,9.667120001559816e-14
612000.0,9.633553540615802e-14
612250.0,9.600099620740736e-14
612500.0,9.566758996435783e-14
612750.0,9.533532422202112e-14
613000.0,9.500420652540897e-14
613250.0,9.467424441953307e-14
613500.0,9.434544544940515e-14
613750.0,9.401781716003685e-14
614000.0,9.369136709643994e-14
614250.0,9.336610280362608e-14
614500.0,9.304203182660702e-14
614750.0,9.271916171039443e-14
615000.0,9.239750000000001e-14
615250.0,9.207705182164397e-14
615500.0,9.175781262638058e-14
615750.0,9.143977544647254e-14
616000.0,9.11229333141826e-14
616250.0,9.08072792617735e-14
616500.0,9.049280632150799e-14
616750.0,9.017950752564877e-14
617000.0,8.986737590645863e-14
617250.0,8.955640449620029e-14
617500.0,8.924658632713646e-14
617750.0,8.893791443152991e-14
618000.0,8.863038184164337e-14
618250.0,8.832398158973958e-14
618500.0,8.801870670808128e-14
618750.0,8.771455022893117e-14
619000.0,8.741150518455208e-14
619250.0,8.710956460720665e-14
619500.0,8.680872152915767e-14
619750.0,8.650896898266788e-14
620000.0,8.62103e-14
620250.0,8.591270830861255e-14
620500.0,8.56161904167471e-14
620750.0,8.532074352784098e-14
621000.0,8.502636484533154e-14
621250.0,8.473305157265611e-14
621500.0,8.444080091325208e-14
621750.0,8.414961007055674e-14
622000.0,8.385947624800743e-14
622250.0,8.357039664904154e-14
622500.0,8.328236847709636e-14
622750.0,8.299538893560926e-14
623000.0,8.270945522801757e-14
623250.0,8.242456455775864e-14
623500.0,8.214071412826981e-14
623750.0,8.185790114298841e-14
624000.0,8.157612280535182e-14
624250.0,8.12953763187973e-14
624500.0,8.10156588867623e-14
624750.0,8.073696771268407e-14
625000.0,8.04593e-14
625250.0,8.018265278140584e-14
625500.0,7.990702240663107e-14
625750.0,7.963240505466355e-14
626000.0,7.935879690449124e-14
626250.0,7.908619413510198e-14
626500.0,7.88145929254837e-14
626750.0,7.854398945462427e-14
627000.0,7.827437990151158e-14
627250.0,7.800576044513358e-14
627500.0,7.77381272644781e-14
627750.0,7.747147653853303e-14
628000.0,7.720580444628631e-14
628250.0,7.694110716672584e-14
628500.0,7.667738087883948e-14
628750.0,7.641462176161512e-14
629000.0,7.61528259940407e-14
629250.0,7.589198975510406e-14
629500.0,7.563210922379316e-14
629750.0,7.537318057909583e-14
630000.0,7.51152e-14
630250.0,7.485816379076408e-14
630500.0,7.460206875672864e-14
630750.0,7.434691182850474e-14
631000.0,7.409268993670347e-14
631250.0,7.383940001193587e-14
631500.0,7.358703898481309e-14
631750.0,7.333560378594616e-14
632000.0,7.308509134594614e-14
632250.0,7.283549859542417e-14
632500.0,7.258682246499128e-14
632750.0,7.233905988525857e-14
633000.0,7.209220778683712e-14
633250.0,7.184626310033798e-14
633500.0,7.160122275637227e-14
633750.0,7.135708368555102e-14
634000.0,7.111384281848537e-14
634250.0,7.087149708578636e-14
634500.0,7.063004341806508e-14
634750.0,7.038947874593259e-14
635000.0,7.01498e-14
635250.0,6.99110040055378e-14
635500.0,6.967308716645437e-14
635750.0,6.943604578131747e-14
636000.0,6.91998761486949e-14
636250.0,6.896457456715444e-14
636500.0,6.873013733526392e-14
636750.0,6.84965607515911e-14
637000.0,6.826384111470377e-14
637250.0,6.803197472316973e-14
637500.0,6.780095787555675e-14
637750.0,6.757078687043265e-14
638000.0,6.734145800636518e-14
638250.0,6.711296758192219e-14
638500.0,6.688531189567142e-14
638750.0,6.665848724618067e-14
639000.0,6.643248993201774e-14
639250.0,6.620731625175042e-14
639500.0,6.59829625039465e-14
639750.0,6.575942498717376e-14
640000.0,6.55367e-14
640250.0,6.531478424958467e-14
640500.0,6.509367607745387e-14
640750.0,6.487337423372537e-14
641000.0,6.465387746851691e-14
641250.0,6.443518453194624e-14
641500.0,6.421729417413117e-14
641750.0,6.40002051451894e-14
642000.0,6.378391619523873e-14
642250.0,6.35684260743969e-14
642500.0,6.335373353278169e-14
642750.0,6.313983732051082e-14
643000.0,6.29267361877021e-14
643250.0,6.271442888447326e-14
643500.0,6.250291416094207e-14
643750.0,6.229219076722626e-14
644000.0,6.208225745344364e-14
644250.0,6.187311296971194e-14
644500.0,6.166475606614893e-14
644750.0,6.145718549287235e-14
645000.0,6.12504e-14
645250.0,6.104439700862348e-14
645500.0,6.083916862373011e-14
645750.0,6.063470562128106e-14
646000.0,6.043099877723747e-14
646250.0,6.022803886756053e-14
646500.0,6.002581666821141e-14
646750.0,5.982432295515128e-14
647000.0,5.96235485043413e-14
647250.0,5.942348409174265e-14
647500.0,5.92241204933165e-14
647750.0,5.902544848502402e-14
648000.0,5.882745884282638e-14
648250.0,5.863014234268475e-14
648500.0,5.843348976056032e-14
648750.0,5.82374918724142e-14
649000.0,5.804213945420764e-14
649250.0,5.784742328190176e-14
649500.0,5.765333413145774e-14
649750.0,5.745986277883677e-14
650000.0,5.7267e-14
650250.0,5.707473977842131e-14
650500.0,5.68830889276256e-14
650750.0,5.669205746865034e-14
651000.0,5.650165542253316e-14
651250.0,5.631189281031156e-14
651500.0,5.6122779653023156e-14
651750.0,5.593432597170545e-14
652000.0,5.574654178739603e-14
652250.0,5.5559437121132456e-14
652500.0,5.537302199395227e-14
652750.0,5.518730642689304e-14
653000.0,5.5002300440992325e-14
653250.0,5.481801405728768e-14
653500.0,5.463445729681667e-14
653750.0,5.445164018061683e-14
654000.0,5.4269572729725746e-14
654250.0,5.408826496518096e-14
654500.0,5.3907726908020036e-14
654750.0,5.372796857928053e-14
655000.0,5.3549000000000006e-14
655250.0,5.337082826519117e-14
655500.0,5.3193448765767465e-14
655750.0,5.3016853966617504e-14
656000.0,5.284103633262987e-14
656250.0,5.266598832869315e-14
656500.0,5.249170241969597e-14
656750.0,5.23181710705269e-14
657000.0,5.214538674607455e-14
657250.0,5.1973341911227516e-14
657500.0,5.180202903087439e-14
657750.0,5.1631440569903785e-14
658000.0,5.146156899320428e-14
658250.0,5.129240676566449e-14
658500.0,5.1123946352173014e-14
658750.0,5.095618021761842e-14
659000.0,5.078910082688934e-14
659250.0,5.062270064487437e-14
659500.0,5.0456972136462085e-14
659750.0,5.0291907766541086e-14
660000.0,5.0127500000000005e-14
660250.0,4.996374228581396e-14
660500.0,4.980063200930448e-14
660750.0,4.9638167539879584e-14
661000.0,4.9476347246947336e-14
661250.0,4.931516949991576e-14
661500.0,4.9154632668192964e-14
661750.0,4.8994735121186933e-14
662000.0,4.883547522830575e-14
662250.0,4.867685135895748e-14
662500.0,4.851886188255015e-14
662750.0,4.836150516849181e-14
663000.0,4.8204779586190513e-14
663250.0,4.804868350505433e-14
663500.0,4.7893215294491287e-14
663750.0,4.7738373323909433e-14
664000.0,4.758415596271685e-14
664250.0,4.7430561580321555e-14
664500.0,4.727758854613162e-14
664750.0,4.712523522955508e-14
665000.0,4.697350000000001e-14
665250.0,4.682238100405294e-14
665500.0,4.6671875497014595e-14
665750.0,4.652198051136414e-14
666000.0,4.637269307958079e-14
666250.0,4.622401023414374e-14
666500.0,4.607592900753221e-14
666750.0,4.592844643222536e-14
667000.0,4.578155954070241e-14
667250.0,4.563526536544257e-14
667500.0,4.548956093892504e-14
667750.0,4.5344443293628986e-14
668000.0,4.5199909462033645e-14
668250.0,4.505595647661819e-14
668500.0,4.491258136986185e-14
668750.0,4.4769781174243795e-14
669000.0,4.462755292224325e-14
669250.0,4.4485893646339383e-14
669500.0,4.4344800379011425e-14
669750.0,4.420427015273857e-14
670000.0,4.40643e-14
670250.0,4.392488706047425e-14
670500.0,4.378602890263715e-14
670750.0,4.364772320216384e-14
671000.0,4.3509967634729496e-14
671250.0,4.337275987600923e-14
671500.0,4.323609760167823e-14
671750.0,4.3099978487411624e-14
672000.0,4.296440020888457e-14
672250.0,4.282936044177223e-14
672500.0,4.2694856861749736e-14
672750.0,4.2560887144492246e-14
673000.0,4.24274489656749e-14
673250.0,4.2294540000972885e-14
673500.0,4.216215792606132e-14
673750.0,4.2030300416615356e-14
674000.0,4.189896514831016e-14
674250.0,4.176814979682087e-14
674500.0,4.163785203782265e-14
674750.0,4.150806954699064e-14
675000.0,4.1378800000000004e-14
675250.0,4.1250041079050035e-14
675500.0,4.112179049243679e-14
675750.0,4.0994045954980454e-14
676000.0,4.0866805181501226e-14
676250.0,4.074006588681929e-14
676500.0,4.0613825785754866e-14
676750.0,4.0488082593128117e-14
677000.0,4.036283402375927e-14
677250.0,4.023807779246851e-14
677500.0,4.011381161407603e-14
677750.0,3.999003320340203e-14
678000.0,3.9866740275266707e-14
678250.0,3.9743930544490246e-14
678500.0,3.9621601725892874e-14
678750.0,3.949975153429475e-14
679000.0,3.937837768451609e-14
679250.0,3.9257477891377086e-14
679500.0,3.913704986969795e-14
679750.0,3.901709133429885e-14
680000.0,3.8897600000000006e-14
680250.0,3.8778573635825573e-14
680500.0,3.866001022761566e-14
680750.0,3.854190781541431e-14
681000.0,3.8424264439265593e-14
681250.0,3.8307078139213564e-14
681500.0,3.8190346955302314e-14
681750.0,3.8074068927575875e-14
682000.0,3.795824209607832e-14
682250.0,3.784286450085373e-14
682500.0,3.772793418194614e-14
682750.0,3.7613449179399637e-14
683000.0,3.749940753325827e-14
683250.0,3.738580728356611e-14
683500.0,3.727264647036721e-14
683750.0,3.7159923133705635e-14
684000.0,3.704763531362548e-14
684250.0,3.693578105017076e-14
684500.0,3.6824358383385566e-14
684750.0,3.671336535331396e-14
685000.0,3.66028e-14
685250.0,3.6492660365147657e-14
685500.0,3.6382944497100585e-14
685750.0,3.6273650445862314e-14
686000.0,3.616477626143642e-14
686250.0,3.605631999382642e-14
686500.0,3.5948279693035896e-14
686750.0,3.5840653409068364e-14
687000.0,3.573343919192741e-14
687250.0,3.562663509161657e-14
687500.0,3.5520239158139384e-14
687750.0,3.541424944149941e-14
688000.0,3.53086639917002e-14
688250.0,3.5203480858745306e-14
688500.0,3.509869809263828e-14
688750.0,3.4994313743382655e-14
689000.0,3.4890325860982e-14
689250.0,3.4786732495439855e-14
689500.0,3.468353169675977e-14
689750.0,3.45807215149453e-14
690000.0,3.4478300000000005e-14
690250.0,3.437626525358377e-14
690500.0,3.4274615583982e-14
690750.0,3.417334935113641e-14
691000.0,3.407246491498874e-14
691250.0,3.3971960635480717e-14
691500.0,3.387183487255411e-14
691750.0,3.3772085986150626e-14
692000.0,3.3672712336212e-14
692250.0,3.3573712282679984e-14
692500.0,3.347508418549631e-14
692750.0,3.3376826404602696e-14
693000.0,3.3278937299940895e-14
693250.0,3.318141523145265e-14
693500.0,3.3084258559079677e-14
693750.0,3.298746564276372e-14
694000.0,3.2891034842446525e-14
694250.0,3.279496451806982e-14
694500.0,3.269925302957534e-14
694750.0,3.260389873690482e-14
695000.0,3.250890000000001e-14
695250.0,3.241425518301724e-14
695500.0,3.231996266697142e-14
695750.0,3.2226020837092046e-14
696000.0,3.213242807860863e-14
696250.0,3.2039182776750663e-14
696500.0,3.194628331674767e-14
696750.0,3.1853728083829127e-14
697000.0,3.1761515463224577e-14
697250.0,3.1669643840163496e-14
697500.0,3.15781115998754e-14
697750.0,3.148691712758981e-14
698000.0,3.1396058808536195e-14
698250.0,3.13055350279441e-14
698500.0,3.1215344171043015e-14
698750.0,3.112548462306244e-14
699000.0,3.103595476923189e-14
699250.0,3.094675299478086e-14
699500.0,3.0857877684938866e-14
699750.0,3.0769327224935406e-14
700000.0,3.06811e-14
700250.0,3.059319443934725e-14
700500.0,3.0505609148132303e-14
700750.0,3.0418342775495386e-14
701000.0,3.033139397057674e-14
701250.0,3.02447613825166e-14
701500.0,3.015844366045523e-14
701750.0,3.0072439453532847e-14
702000.0,2.9986747410889694e-14
702250.0,2.9901366181666025e-14
702500.0,2.981629441500207e-14
702750.0,2.973153076003808e-14
703000.0,2.9647073865914284e-14
703250.0,2.956292238177092e-14
703500.0,2.947907495674825e-14
703750.0,2.939553023998649e-14
704000.0,2.931228688062591e-14
704250.0,2.922934352780672e-14
704500.0,2.9146698830669185e-14
704750.0,2.906435143835353e-14
705000.0,2.89823e-14
705250.0,2.890054317209372e-14
705500.0,2.881907964049934e-14
705750.0,2.873790809842639e-14
706000.0,2.86570272390844e-14
706250.0,2.8576435755682893e-14
706500.0,2.849613234143141e-14
706750.0,2.8416115689539476e-14
707000.0,2.8336384493216623e-14
707250.0,2.8256937445672393e-14
707500.0,2.81777732401163e-14
707750.0,2.809889056975788e-14
708000.0,2.8020288127806667e-14
708250.0,2.7941964607472187e-14
708500.0,2.786391870196398e-14
708750.0,2.7786149104491556e-14
709000.0,2.770865450826447e-14
709250.0,2.7631433606492236e-14
709500.0,2.7554485092384394e-14
709750.0,2.747780765915047e-14
710000.0,2.74014e-14
710250.0,2.7325260834777854e-14
710500.0,2.7249388989870332e-14
710750.0,2.7173783318299055e-14
711000.0,2.7098442673085677e-14
711250.0,2.702336590725182e-14
711500.0,2.694855187381913e-14
711750.0,2.6873999425809237e-14
712000.0,2.679970741624378e-14
712250.0,2.6725674698144397e-14
712500.0,2.665190012453272e-14
712750.0,2.6578382548430392e-14
713000.0,2.6505120822859043e-14
713250.0,2.6432113800840316e-14
713500.0,2.635936033539584e-14
713750.0,2.6286859279547255e-14
714000.0,2.6214609486316207e-14
714250.0,2.6142609808724312e-14
714500.0,2.6070859099793226e-14
714750.0,2.5999356212544572e-14
715000.0,2.59281e-14
715250.0,2.5857089338794845e-14
715500.0,2.578632320001933e-14
715750.0,2.5715800578377362e-14
716000.0,2.5645520468572888e-14
716250.0,2.5575481865309806e-14
716500.0,2.5505683763292063e-14
716750.0,2.5436125157223563e-14
717000.0,2.5366805041808234e-14
717250.0,2.529772241175001e-14
717500.0,2.5228876261752805e-14
717750.0,2.516026558652054e-14
718000.0,2.5091889380757143e-14
718250.0,2.5023746639166538e-14
718500.0,2.4955836356452647e-14
718750.0,2.4888157527319394e-14
719000.0,2.4820709146470704e-14
719250.0,2.475349020861049e-14
719500.0,2.4686499708442688e-14
719750.0,2.4619736640671217e-14
720000.0,2.4553200000000005e-14
720250.0,2.448688878504275e-14
720500.0,2.4420802010052346e-14
720750.0,2.4354938693191464e-14
721000.0,2.4289297852622772e-14
721250.0,2.422387850650893e-14
721500.0,2.415867967301262e-14
721750.0,2.409370037029651e-14
